"","name","birthYear","birthDate","gender","birthplace","dates"
"1340","Shannon Szabados","1986-01-01T00:00:00+02:00","1986-08-06","female","{Alberta|Edmonton|Canada}",1986-08-06
"1341","Simon Courcelles","1986-01-01T00:00:00+02:00","1986-06-10","","{Canada|Laval Quebec|Quebec}",1986-06-10
"1342","Stéphane Goulet","1986-01-01T00:00:00+02:00","1986-01-07","male","{Lévis Quebec|Canada|Quebec}",1986-01-07
"1343","Steve Ward (ice hockey)","1986-01-01T00:00:00+02:00","1986-02-13","male","{Ontario|Scarborough Ontario|Canada}",1986-02-13
"1344","Kris Chucko","1986-01-01T00:00:00+02:00","1986-03-13","male","{British Columbia|Canada|Burnaby}",1986-03-13
"1345","Kris Versteeg","1986-01-01T00:00:00+02:00","1986-05-13","male","{Alberta|Lethbridge|Canada}",1986-05-13
"1346","Kyle Chipchura","1986-01-01T00:00:00+02:00","1986-02-19","male","{Alberta|Canada|Westlock Alberta}",1986-02-19
"1347","Kyle Cumiskey","1986-01-01T00:00:00+02:00","1986-12-02","","{British Columbia|Canada|Abbotsford British Columbia}",1986-12-02
"1348","Kyle Helms","1986-01-01T00:00:00+02:00","1986-04-21","male","{Ontario|Cambridge Ontario|Canada}",1986-04-21
"1349","Mark Dekanich","1986-01-01T00:00:00+02:00","1986-05-10","male","{British Columbia|Canada|North Vancouver}",1986-05-10
"1350","Mark Fistric","1986-01-01T00:00:00+02:00","1986-06-01","male","{Alberta|Edmonton|Canada}",1986-06-01
"1351","Mark Fraser (ice hockey)","1986-01-01T00:00:00+02:00","1986-09-29","male","{Ontario|Ottawa|Canada}",1986-09-29
"1352","Jason Pitton","1986-01-01T00:00:00+02:00","1986-05-23","male","{Ontario|Brampton|Canada}",1986-05-23
"1353","Jean-Claude Sawyer","1986-01-01T00:00:00+02:00","1986-08-12","male","{New Brunswick|Saint John New Brunswick|Canada}",1986-08-12
"1354","Dustin Boyd","1986-01-01T00:00:00+02:00","1986-07-16","","{Manitoba|Winnipeg|Canada}",1986-07-16
"1355","Dustin Slade","1986-01-01T00:00:00+02:00","1986-02-28","male","{British Columbia|Penticton|Canada}",1986-02-28
"1356","Dylan Yeo","1986-01-01T00:00:00+02:00","1986-07-16","","{Saskatchewan|Prince Albert Saskatchewan|Canada}",1986-07-16
"1357","Joe Barnes (ice hockey)","1986-01-01T00:00:00+02:00","1986-06-16","","{Manitoba|Winnipeg|Canada}",1986-06-16
"1358","Josh Aspenlind","1986-01-01T00:00:00+02:00","1986-04-19","male","{British Columbia|Canada|Langley British Columbia (city)}",1986-04-19
"1359","Josh Lunden","1986-01-01T00:00:00+02:00","1986-02-24","male","{British Columbia|Coquitlam|Canada}",1986-02-24
"1360","Justin Donati","1986-01-01T00:00:00+02:00","1986-10-17","","{Ontario|Oakville Ontario|Canada}",1986-10-17
"1361","Justin Keller","1986-01-01T00:00:00+02:00","1986-03-04","male","{British Columbia|Canada|Nelson British Columbia}",1986-03-04
"1362","Justin Peters","1986-01-01T00:00:00+02:00","1986-08-30","","{Ontario|Canada|Blyth Ontario}",1986-08-30
"1363","Justin Pogge","1986-01-01T00:00:00+02:00","1986-04-22","","{Alberta|Fort McMurray|Canada}",1986-04-22
"1364","Olivier Latendresse","1986-01-01T00:00:00+02:00","1986-02-12","","{LaSalle Quebec|Canada|Quebec}",1986-02-12
"1365","Olivier Magnan","1986-01-01T00:00:00+02:00","1986-05-01","male","{Canada|Sherbrooke|Quebec}",1986-05-01
"1366","Peter Tsimikalis","1986-01-01T00:00:00+02:00","1986-01-10","male","{Toronto|Canada}",1986-01-10
"1367","Pierre-Cédric Labrie","1986-01-01T00:00:00+02:00","1986-06-12","male","{Baie-Comeau|Canada|Quebec}",1986-06-12
"1368","Pierre-Luc Faubert","1986-01-01T00:00:00+02:00","1986-04-28","male","{Lévis Quebec|Canada|Quebec}",1986-04-28
"1369","Alex Bourret","1986-01-01T00:00:00+02:00","1986-10-05","","{Drummondville|Canada|Quebec}",1986-10-05
"1370","Riley Emmerson","1986-01-01T00:00:00+02:00","1986-02-07","","{British Columbia|Vancouver|Canada|Burnaby}",1986-02-07
"1371","Rob Drummond","1986-01-01T00:00:00+02:00","1986-02-19","male","{London Ontario|Canada}",1986-02-19
"1372","Rob Klinkhammer","1986-01-01T00:00:00+02:00","1986-08-12","","{Alberta|Lethbridge|Canada}",1986-08-12
"1373","Stuart Stefan","1986-01-01T00:00:00+02:00","1986-03-06","male","{Ontario|Canada}",1986-03-06
"1374","Tanner House","1986-01-01T00:00:00+02:00","1986-04-27","","{Alberta|Canada|Cochrane Alberta}",1986-04-27
"1375","Evan Brophey","1986-01-01T00:00:00+02:00","1986-12-03","male","{Ontario|Kitchener Ontario|Canada}",1986-12-03
"1376","Evan McGrath","1986-01-01T00:00:00+02:00","1986-01-14","","{Ontario|Oakville Ontario|Canada}",1986-01-14
"1377","Everett Sheen","1986-01-01T00:00:00+02:00","1986-12-14","male","{Alberta|Lethbridge|Canada}",1986-12-14
"1378","Darcy Zajac","1986-01-01T00:00:00+02:00","1986-09-23","male","{Manitoba|Winnipeg|Canada}",1986-09-23
"1379","Daren Machesney","1986-01-01T00:00:00+02:00","1986-12-13","male","{Hamilton Ontario|Ontario|Canada}",1986-12-13
"1380","Dave Bolland","1986-01-01T00:00:00+02:00","1986-06-05","","{Ontario|Mimico|Canada men's national junior ice hockey team|Etobicoke|Canada}",1986-06-05
"1381","David Desharnais","1986-01-01T00:00:00+02:00","1986-09-14","","{Quebec City|Canada|Laurier-Station Quebec|Quebec}",1986-09-14
"1382","David Laliberté","1986-01-01T00:00:00+02:00","1986-03-17","male","{Saint-Jean-sur-Richelieu|Canada|Quebec}",1986-03-17
"1383","David MacDonald (ice hockey)","1986-01-01T00:00:00+02:00","1986-07-01","male","{Prince Edward Island|Canada|Orwell Prince Edward Island}",1986-07-01
"1384","David Shantz","1986-01-01T00:00:00+02:00","1986-05-05","male","{Ontario|Burlington Ontario|Canada}",1986-05-05
"1385","Mitch Maunu","1986-01-01T00:00:00+02:00","1986-07-30","male","{Ontario|Canada|Thunder Bay}",1986-07-30
"1386","Ben Scrivens","1986-01-01T00:00:00+02:00","1986-09-11","male","{Alberta|Spruce Grove|Canada}",1986-09-11
"1387","Benoît Pouliot","1986-01-01T00:00:00+02:00","1986-09-29","male","{Ontario|Alfred and Plantagenet|Canada}",1986-09-29
"1388","Blair Jones","1986-01-01T00:00:00+02:00","1986-09-27","male","{Saskatchewan|Canada|Central Butte}",1986-09-27
"1389","Blake Comeau","1986-01-01T00:00:00+02:00","1986-02-18","male","{Saskatchewan|Canada|Meadow Lake Saskatchewan}",1986-02-18
"1390","Brad Thiessen","1986-01-01T00:00:00+02:00","1986-03-19","male","{British Columbia|Aldergrove British Columbia|Canada}",1986-03-19
"1391","Brandon Wong (ice hockey)","1986-01-01T00:00:00+02:00","1986-11-30","male","{British Columbia|Victoria British Columbia|Canada}",1986-11-30
"1392","Brent Clarke","1986-01-01T00:00:00+02:00","1986-06-01","male","{Ontario|Canada|Bolton Ontario}",1986-06-01
"1393","Brett Festerling","1986-01-01T00:00:00+02:00","1986-03-03","","{British Columbia|Canada|Quesnel British Columbia}",1986-03-03
"1394","Brett Holmberg","1986-01-01T00:00:00+02:00","1986-03-26","","{Alberta|Sherwood Park|Canada}",1986-03-26
"1395","Bryan Bickell","1986-01-01T00:00:00+02:00","1986-03-09","","{Ontario|Orono Ontario|Canada}",1986-03-09
"1396","Bryan Young (ice hockey)","1986-01-01T00:00:00+02:00","1986-08-06","male","{Ontario|Selwyn Ontario|Canada}",1986-08-06
"1397","Cal O'Reilly","1986-01-01T00:00:00+02:00","1986-09-30","","{Ontario|Toronto|Canada}",1986-09-30
"1398","Cam Barker","1986-01-01T00:00:00+02:00","1986-04-04","male","{Manitoba|Winnipeg|Canada}",1986-04-04
"1399","Victor Oreskovich","1986-01-01T00:00:00+02:00","1986-08-15","male","{Ontario|Canada|Whitby Ontario}",1986-08-15
"1400","Jean-Michel Rizk","1986-01-01T00:00:00+02:00","1986-03-24","male","{Ontario|Temiskaming Shores|Canada}",1986-03-24
"1401","Jeff Schultz","1986-01-01T00:00:00+02:00","1986-02-25","male","{Alberta|Canada|Calgary}",1986-02-25
"1402","Andrew Desjardins","1986-01-01T00:00:00+02:00","1986-07-27","","{Ontario|Walden Ontario|Canada}",1986-07-27
"1403","Andrew Hotham","1986-01-01T00:00:00+02:00","1986-08-29","male","{Ontario|Barrie|Canada}",1986-08-29
"1404","Andrew Kozek","1986-01-01T00:00:00+02:00","1986-05-26","male","{British Columbia|Revelstoke British Columbia|Canada}",1986-05-26
"1405","Andrew Sweetland","1986-01-01T00:00:00+02:00","1986-10-21","","{Newfoundland and Labrador|Bonavista Newfoundland and Labrador|Canada}",1986-10-21
"1406","Andy Rogers","1986-01-01T00:00:00+02:00","1986-08-25","male","{Alberta|Canada|Calgary}",1986-08-25
"1407","Liam Reddox","1986-01-01T00:00:00+02:00","1986-01-27","male","{Ontario|East York|Canada}",1986-01-27
"1408","Logan Stephenson","1986-01-01T00:00:00+02:00","1986-02-19","male","{Saskatchewan|Outlook Saskatchewan|Canada}",1986-02-19
"1409","Frédéric St-Denis","1986-01-01T00:00:00+02:00","1986-01-23","male","{Greenfield Park Quebec|Canada|Quebec}",1986-01-23
"1410","Frédérik Cabana","1986-01-01T00:00:00+02:00","1986-05-16","","{Fleurimont Quebec|Canada|Quebec}",1986-05-16
"1411","Frankie DeAngelis","1986-01-01T00:00:00+02:00","1986-02-15","male","{Ontario|Canada|Woodbridge Ontario}",1986-02-15
"1412","Mat Robinson","1986-01-01T00:00:00+02:00","1986-06-20","male","{Alberta|Canada|Calgary}",1986-06-20
"1413","Mathieu Aubin","1986-01-01T00:00:00+02:00","1986-09-18","male","{Sorel-Tracy|Canada|Quebec}",1986-09-18
"1414","Mathieu Roy (ice hockey)","1986-01-01T00:00:00+02:00","1986-11-14","male","{Amos Quebec|Canada|Quebec}",1986-11-14
"1415","Matt Beca","1986-01-01T00:00:00+02:00","1986-03-06","male","{Ontario|Mississauga|Canada}",1986-03-06
"1416","Matt Dalton","1986-01-01T00:00:00+02:00","1986-07-04","","{Ontario|Clinton Ontario|Canada}",1986-07-04
"1417","Matt Kassian","1986-01-01T00:00:00+02:00","1986-10-28","","{Alberta|Edmonton|Canada}",1986-10-28
"1418","Matt Keetley","1986-01-01T00:00:00+02:00","1986-04-27","","{Alberta|Medicine Hat|Canada}",1986-04-27
"1419","Matt Read","1986-01-01T00:00:00+02:00","1986-06-14","","{Alberta|Canada|Calgary}",1986-06-14
"1420","Matt Watkins","1986-01-01T00:00:00+02:00","1986-11-22","male","{Saskatchewan|Canada|Aylesbury Saskatchewan}",1986-11-22
"1421","Nick Dodge","1986-01-01T00:00:00+02:00","1986-05-01","male","{Ontario|Oakville Ontario|Canada}",1986-05-01
"1422","Nick Plastino","1986-01-01T00:00:00+02:00","1986-02-20","male","{Ontario|Canada|Sault Ste. Marie Ontario}",1986-02-20
"1423","Nicolas Bachand","1986-01-01T00:00:00+02:00","1986-06-03","","{Canada|Laval Quebec|Quebec}",1986-06-03
"1424","Hunter Tremblay","1986-01-01T00:00:00+02:00","1986-01-15","male","{Ontario|Canada|Timmins}",1986-01-15
"1425","Chay Genoway","1986-01-01T00:00:00+02:00","1986-12-20","male","{Manitoba|Canada|Morden Manitoba}",1986-12-20
"1426","Chris D'Alvise","1986-01-01T00:00:00+02:00","1986-01-28","male","{Ontario|Mississauga|Canada}",1986-01-28
"1427","Chris Kushneriuk","1986-01-01T00:00:00+02:00","1986-12-24","male","{Ontario|Ottawa|Canada}",1986-12-24
"1428","Sasha Pokulok","1986-01-01T00:00:00+02:00","1986-05-25","","{Canada|Vaudreuil-Dorion|Quebec}",1986-05-25
"1429","Scott Campbell (ice hockey born 1986)","1986-01-01T00:00:00+02:00","1986-06-06","male","{Ontario|Navan Ontario|Canada}",1986-06-06
"1430","Scott Lehman","1986-01-01T00:00:00+02:00","1986-01-05","","{Ontario|Windsor Ontario|Canada}",1986-01-05
"1431","Scott McCulloch (ice hockey)","1986-01-01T00:00:00+02:00","1986-03-10","","{Alberta|Canada|Lacombe Alberta}",1986-03-10
"1432","Aaron Boogaard","1986-01-01T00:00:00+02:00","1986-08-11","","{Saskatchewan|Regina Saskatchewan|Canada}",1986-08-11
"1433","Aaron Gagnon","1986-01-01T00:00:00+02:00","1986-04-24","","{British Columbia|Canada|Quesnel British Columbia}",1986-04-24
"1434","Adam Berti","1986-01-01T00:00:00+02:00","1986-07-01","male","{Ontario|Oshawa|Canada}",1986-07-01
"1435","Adam McQuaid","1986-01-01T00:00:00+02:00","1986-10-12","male","{Prince Edward Island|Canada|Charlottetown}",1986-10-12
"1436","Adam Ross (ice hockey)","1986-01-01T00:00:00+02:00","1986-10-15","male","{Alberta|Canada|Red Deer Alberta}",1986-10-15
"1437","Carl Hudson (ice hockey)","1986-01-01T00:00:00+02:00","1986-01-02","male","{Ontario|Canada|Smooth Rock Falls}",1986-01-02
"1438","Chad Johnson (ice hockey)","1986-01-01T00:00:00+02:00","1986-06-10","male","{Alberta|Canada|Calgary}",1986-06-10
"1439","Chad Painchaud","1986-01-01T00:00:00+02:00","1986-05-27","male","{Ontario|Mississauga|Canada}",1986-05-27
"1440","Wes O'Neill","1986-01-01T00:00:00+02:00","1986-03-03","","{Ontario|Windsor Ontario|Canada}",1986-03-03
"1441","Cody Brookwell","1986-01-01T00:00:00+02:00","1986-09-14","male","{Alberta|Canada|Calgary}",1986-09-14
"1442","Colin Greening","1986-01-01T00:00:00+02:00","1986-03-09","","{Newfoundland and Labrador|St. John's Newfoundland and Labrador|Canada}",1986-03-09
"1443","Curtis Billsten","1986-01-01T00:00:00+02:00","1986-09-10","","{Alberta|Canada|Calgary}",1986-09-10
"1444","Dan LaCosta","1986-01-01T00:00:00+02:00","1986-03-28","male","{Newfoundland and Labrador|Canada|Labrador City}",1986-03-28
"1445","Dan Ringwald","1986-01-01T00:00:00+02:00","1986-08-25","","{Ontario|Oakville Ontario|Canada}",1986-08-25
"1446","Dane Byers","1986-01-01T00:00:00+02:00","1986-02-21","male","{Saskatchewan|Nipawin|Canada}",1986-02-21
"1447","Jon Matsumoto","1986-01-01T00:00:00+02:00","1986-10-13","male","{Ontario|Ottawa|Canada}",1986-10-13
"1448","Jonathan D'Aversa","1986-01-01T00:00:00+02:00","1986-03-02","","{Ontario|Canada|Richmond Hill Ontario}",1986-03-02
"1449","Jonathan Sigalet","1986-01-01T00:00:00+02:00","1986-02-12","male","{British Columbia|Vancouver|Canada}",1986-02-12
"1450","Jordan Henry","1986-01-01T00:00:00+02:00","1986-02-11","","{Alberta|Milo Alberta|Canada}",1986-02-11
"1451","Jordan Kremyr","1986-01-01T00:00:00+02:00","1986-07-07","male","{British Columbia|Cloverdale British Columbia|Canada}",1986-07-07
"1452","Jordan Morrison","1986-01-01T00:00:00+02:00","1986-06-04","male","{Ontario|Uxbridge Ontario|Canada}",1986-06-04
"1453","Jordan Owens (ice hockey)","1986-01-01T00:00:00+02:00","1986-05-01","male","{Ontario|Toronto|Canada}",1986-05-01
"1454","Kelsey Wilson","1986-01-01T00:00:00+02:00","1986-01-22","male","{Ontario|Greenstone Ontario|Canada}",1986-01-22
"1455","Kevin Henderson (ice hockey)","1986-01-01T00:00:00+02:00","1986-12-03","","{Ontario|Toronto|Canada}",1986-12-03
"1456","Kevin Schmidt (ice hockey)","1986-01-01T00:00:00+02:00","1986-02-14","male","{Ontario|Markham Ontario|Canada}",1986-02-14
"1457","Iya Gavrilova","1987-01-01T00:00:00+02:00","1987-09-03","female","{Soviet Union|Krasnoyarsk|Canada}",1987-09-03
"1458","Jérôme Samson","1987-01-01T00:00:00+02:00","1987-09-04","male","{Greenfield Park Quebec|Canada|Quebec}",1987-09-04
"1459","J. D. Watt","1987-01-01T00:00:00+02:00","1987-05-25","","{Alberta|Canada|Cremona Alberta}",1987-05-25
"1460","Emmanuelle Blais","1987-01-01T00:00:00+02:00","1987-11-07","","{LaSalle Quebec|Canada|Quebec}",1987-11-07
"1461","Eric Selleck","1987-01-01T00:00:00+02:00","1987-10-20","male","{Ontario|Canada|Spencerville Ontario}",1987-10-20
"1462","Ethan Cox","1987-01-01T00:00:00+02:00","1987-07-25","male","{British Columbia|Richmond British Columbia|Canada}",1987-07-25
"1463","Theo Peckham","1987-01-01T00:00:00+02:00","1987-11-10","male","{Ontario|Canada|Richmond Hill Ontario}",1987-11-10
"1464","Todd Hosmer","1987-01-01T00:00:00+02:00","1987-12-21","male","{Ontario|Scarborough Ontario|Canada}",1987-12-21
"1465","Tom Pyatt","1987-01-01T00:00:00+02:00","1987-02-14","male","{Ontario|Canada|Thunder Bay}",1987-02-14
"1466","Luc Bourdon","1987-01-01T00:00:00+02:00","1987-02-16","","{New Brunswick|Canada men's national junior ice hockey team|Shippagan|Canada}",1987-02-16
"1467","Guillaume Lépine (ice hockey)","1987-01-01T00:00:00+02:00","1987-03-07","male","{Canada|Montreal|Quebec}",1987-03-07
"1468","Guillaume Latendresse","1987-01-01T00:00:00+02:00","1987-05-24","male","{Sainte-Catherine Quebec|Canada|Quebec}",1987-05-24
"1469","Winston Day Chief","1987-01-01T00:00:00+02:00","1987-11-23","male","{Alberta|Canada|Stand Off Alberta}",1987-11-23
"1470","Frazer McLaren","1987-01-01T00:00:00+02:00","1987-10-29","","{Manitoba|Winnipeg|Canada}",1987-10-29
"1471","Garet Hunt","1987-01-01T00:00:00+02:00","1987-10-14","male","{Maple Ridge British Columbia|Canada}",1987-10-14
"1472","Geoff Walker (ice hockey)","1987-01-01T00:00:00+02:00","1987-12-09","","{Prince Edward Island|Canada|Charlottetown}",1987-12-09
"1473","Patrick Asselin (ice hockey)","1987-01-01T00:00:00+02:00","1987-07-02","","{Ontario|Canada|Peterborough Ontario}",1987-07-02
"1474","Patrick McNeill","1987-01-01T00:00:00+02:00","1987-03-17","","{Ontario|Canada|Strathroy-Caradoc}",1987-03-17
"1475","Peter Merth","1987-01-01T00:00:00+02:00","1987-06-19","male","{British Columbia|New Westminster|Canada|Richmond Hill Ontario}",1987-06-19
"1476","Derek Joslin","1987-01-01T00:00:00+02:00","1987-03-17","male","{Ontario|Canada|Richmond Hill Ontario}",1987-03-17
"1477","Derick Brassard","1987-01-01T00:00:00+02:00","1987-09-22","","{Hull Quebec|Canada|Quebec}",1987-09-22
"1478","Devin Setoguchi","1987-01-01T00:00:00+02:00","1987-01-01","male","{Alberta|Canada|Taber Alberta}",1987-01-01
"1479","Ryan Parent","1987-01-01T00:00:00+02:00","1987-03-17","male","{Saskatchewan|Prince Albert Saskatchewan|Canada}",1987-03-17
"1480","Ryan Reaves","1987-01-01T00:00:00+02:00","1987-01-20","","{Manitoba|Winnipeg|Canada}",1987-01-20
"1481","Ryan Russell","1987-01-01T00:00:00+02:00","1987-05-02","male","{Alberta|Canada|Red Deer Alberta}",1987-05-02
"1482","Ryan Wilson (ice hockey)","1987-01-01T00:00:00+02:00","1987-02-03","","{Ontario|Windsor Ontario|Canada}",1987-02-03
"1483","Michael Swift (ice hockey)","1987-01-01T00:00:00+02:00","1987-03-26","","{Ontario|Canada|Peterborough Ontario}",1987-03-26
"1484","Michael Wilson (ice hockey)","1987-01-01T00:00:00+02:00","1987-05-08","male","{British Columbia|North Vancouver (city)|Canada}",1987-05-08
"1485","Mike Duco","1987-01-01T00:00:00+02:00","1987-07-08","male","{Ontario|Toronto|Canada}",1987-07-08
"1486","Tyler Cuthbert","1987-01-01T00:00:00+02:00","1987-05-05","","{Canada|Omemee Ontario|Peterborough Ontario}",1987-05-05
"1487","Tyler McNeely","1987-01-01T00:00:00+02:00","1987-04-08","male","{British Columbia|Canada|Burnaby}",1987-04-08
"1488","Shea Guthrie","1987-01-01T00:00:00+02:00","1987-07-30","","{Ontario|Canada|Carleton Place}",1987-07-30
"1489","Sidney Crosby","1987-01-01T00:00:00+02:00","1987-08-07","male","{Nova Scotia|Hockey Canada|Halifax Nova Scotia|Cole Harbour Nova Scotia}",1987-08-07
"1490","Simon Gysbers","1987-01-01T00:00:00+02:00","1987-05-07","male","{Ontario|Canada|Richmond Hill Ontario}",1987-05-07
"1491","Stefano Giliati","1987-01-01T00:00:00+02:00","1987-10-07","male","{Canada|Montreal|Quebec}",1987-10-07
"1492","Steve DaSilva","1987-01-01T00:00:00+02:00","1987-02-10","male","{Saskatchewan|Saskatoon|Canada}",1987-02-10
"1493","Steve Downie","1987-01-01T00:00:00+02:00","1987-04-03","male","{Ontario|Newmarket Ontario|Canada}",1987-04-03
"1494","Harry Zolnierczyk","1987-01-01T00:00:00+02:00","1987-09-01","","{Ontario|Toronto|Canada}",1987-09-01
"1495","Kris Fredheim","1987-01-01T00:00:00+02:00","1987-02-23","male","{British Columbia|Campbell River British Columbia|Canada}",1987-02-23
"1496","Kris Letang","1987-01-01T00:00:00+02:00","1987-04-24","male","{Canada|Montreal|Quebec}",1987-04-24
"1497","Kris Russell","1987-01-01T00:00:00+02:00","1987-05-02","male","{Alberta|Canada|Red Deer Alberta}",1987-05-02
"1498","Kris Sparre","1987-01-01T00:00:00+02:00","1987-01-12","male","{Ontario|Mississauga|Canada}",1987-01-12
"1499","Kyle Ostrow","1987-01-01T00:00:00+02:00","1987-09-05","male","{Alberta|Canada|Calgary}",1987-09-05
"1500","Marc-Édouard Vlasic","1987-01-01T00:00:00+02:00","1987-03-30","","{Canada|Montreal|Quebec}",1987-03-30
"1501","Marc-André Cliche","1987-01-01T00:00:00+02:00","1987-03-23","","{Rouyn-Noranda|Canada|Quebec}",1987-03-23
"1502","Marc-André Dorion","1987-01-01T00:00:00+02:00","1987-03-30","male","{Saint-Hubert Quebec|Canada}",1987-03-30
"1503","Marc-André Gragnani","1987-01-01T00:00:00+02:00","1987-03-11","male","{L'Île-Bizard Quebec|Canada|Quebec}",1987-03-11
"1504","Marc Cheverie","1987-01-01T00:00:00+02:00","1987-02-22","male","{Nova Scotia|Cole Harbour Nova Scotia|Canada}",1987-02-22
"1505","Marc Staal","1987-01-01T00:00:00+02:00","1987-01-13","male","{Ontario|Canada|Thunder Bay}",1987-01-13
"1506","Mario Valery-Trabucco","1987-01-01T00:00:00+02:00","1987-02-19","","{Caracas|Venezuela|Canada|Montreal|Quebec}",1987-02-19
"1507","Mark Louis","1987-01-01T00:00:00+02:00","1987-04-18","male","{Alberta|Ponoka Alberta|Canada}",1987-04-18
"1508","James Neal (ice hockey)","1987-01-01T00:00:00+02:00","1987-09-03","male","{Ontario|Canada|Whitby Ontario}",1987-09-03
