"","name","birthYear","birthDate","gender","birthplace","dates"
"213","John Van Boxmeer","1952-01-01T00:00:00+02:00","1952-11-20","male","{Ontario|Canada|Petrolia Ontario}",1952-11-20
"214","Ken Ireland","1952-01-01T00:00:00+02:00","1952-01-02","male","{Saskatchewan|Canada|Rosetown Saskatchewan}",1952-01-02
"215","Jack de Heer","1953-01-01T00:00:00+02:00","1953-05-17","male","{Alberta|Lethbridge|Canada}",1953-05-17
"216","Eric Vail","1953-01-01T00:00:00+02:00","1953-09-16","male","{Ontario|Canada|Timmins}",1953-09-16
"217","Tom Colley","1953-01-01T00:00:00+02:00","1953-08-21","","{Ontario|Toronto|Canada}",1953-08-21
"218","Tom Lysiak","1953-01-01T00:00:00+02:00","1953-04-22","male","{Alberta|Canada|High Prairie}",1953-04-22
"219","Gord Lane","1953-01-01T00:00:00+02:00","1953-03-31","","{Manitoba|Brandon Manitoba|Canada}",1953-03-31
"220","Gord Titcomb","1953-01-01T00:00:00+02:00","1953-09-03","male","{New Brunswick|Dalhousie New Brunswick|Canada}",1953-09-03
"221","Greg Fox (ice hockey)","1953-01-01T00:00:00+02:00","1953-08-12","male","{British Columbia|Vancouver|Canada|Kelowna}",1953-08-12
"222","Paulin Bordeleau","1953-01-01T00:00:00+02:00","1953-01-29","male","{Rouyn-Noranda|Canada|Quebec}",1953-01-29
"223","Peter Folco","1953-01-01T00:00:00+02:00","1953-08-13","","{Canada|Montreal|Quebec}",1953-08-13
"224","Denis Patry","1953-01-01T00:00:00+02:00","1953-12-05","","{Canada|Asbestos Quebec|Quebec}",1953-12-05
"225","Denis Potvin","1953-01-01T00:00:00+02:00","1953-10-29","male","{Hull Quebec|Canada|Quebec}",1953-10-29
"226","Dennis Abgrall","1953-01-01T00:00:00+02:00","1953-04-24","","{Saskatchewan|Moosomin Saskatchewan|Canada}",1953-04-24
"227","Dennis Owchar","1953-01-01T00:00:00+02:00","1953-03-28","male","{Ontario|Dryden Ontario|Canada}",1953-03-28
"228","Dennis Polonich","1953-01-01T00:00:00+02:00","1953-12-04","male","{Saskatchewan|Canada|Foam Lake}",1953-12-04
"229","Dennis Ververgaert","1953-01-01T00:00:00+02:00","1953-03-30","male","{Ontario|Grimsby Ontario|Canada}",1953-03-30
"230","Ross Smith (ice hockey)","1953-01-01T00:00:00+02:00","1953-11-20","male","{Alberta|Canada|Westlock Alberta}",1953-11-20
"231","Mike Kennedy (ice hockey born 1953)","1953-01-01T00:00:00+02:00","1953-11-21","","{Ontario|Toronto|Canada}",1953-11-21
"232","Mike Korney","1953-01-01T00:00:00+02:00","1953-09-15","male","{Manitoba|Canada|Dauphin Manitoba}",1953-09-15
"233","Steve Langdon","1953-01-01T00:00:00+02:00","1953-12-23","male","{Ontario|Toronto|Canada}",1953-12-23
"234","Lanny McDonald","1953-01-01T00:00:00+02:00","1953-02-16","male","{Alberta|Canada|Hanna Alberta}",1953-02-16
"235","Larry Goodenough","1953-01-01T00:00:00+02:00","1953-01-19","male","{Ontario|Toronto|Canada}",1953-01-19
"236","Ed Humphreys","1953-01-01T00:00:00+02:00","1953-06-05","male","{Saskatchewan|Canada|Eston Saskatchewan}",1953-06-05
"237","John Davidson (ice hockey)","1953-01-01T00:00:00+02:00","1953-02-27","male","{Ontario|Ottawa|Canada}",1953-02-27
"238","John Flesch","1953-01-01T00:00:00+02:00","1953-07-15","male","{Ontario|Canada|Greater Sudbury}",1953-07-15
"239","Pat Hickey","1953-01-01T00:00:00+02:00","1953-05-15","","{Brantford|Canada}",1953-05-15
"240","Randy Holt","1953-01-01T00:00:00+02:00","1953-01-15","male","{Ontario|Pembroke Ontario|Canada}",1953-01-15
"241","Randy MacGregor","1953-01-01T00:00:00+02:00","1953-07-09","male","{Ontario|London Ontario|Canada}",1953-07-09
"242","Al Sims","1953-01-01T00:00:00+02:00","1953-04-18","","{Ontario|Toronto|Canada}",1953-04-18
"243","Rick Meagher","1953-01-01T00:00:00+02:00","1953-11-02","male","{Ontario|Belleville Ontario|Canada}",1953-11-02
"244","Rick Middleton","1953-01-01T00:00:00+02:00","1953-12-04","","{Ontario|Toronto|Canada}",1953-12-04
"245","Robbie Neale","1953-01-01T00:00:00+02:00","1953-04-17","","{Manitoba|Winnipeg|Canada}",1953-04-17
"246","Terry Ewasiuk","1953-01-01T00:00:00+02:00","1953-10-26","male","{Alberta|Canada|Smoky Lake Alberta}",1953-10-26
"247","Darcy Rota","1953-01-01T00:00:00+02:00","1953-02-16","male","{British Columbia|Vancouver|Canada}",1953-02-16
"248","Dave Lewis (ice hockey)","1953-01-01T00:00:00+02:00","1953-07-03","male","{Saskatchewan|Kindersley|Canada}",1953-07-03
"249","George Lyle (ice hockey)","1953-01-01T00:00:00+02:00","1953-11-24","male","{British Columbia|Canada}",1953-11-24
"250","George Pesut","1953-01-01T00:00:00+02:00","1953-06-17","male","{Saskatchewan|Saskatoon|Canada}",1953-06-17
"251","Gerard Gibbons","1953-01-01T00:00:00+02:00","1953-01-07","male","{Newfoundland and Labrador|St. John's Newfoundland and Labrador|Canada}",1953-01-07
"252","Glenn Goldup","1953-01-01T00:00:00+02:00","1953-04-26","male","{Ontario|Canada|St. Catharines}",1953-04-26
"253","Morris Titanic","1953-01-01T00:00:00+02:00","1953-01-07","male","{Ontario|Toronto|Canada}",1953-01-07
"254","Bill Laing","1953-01-01T00:00:00+02:00","1953-03-24","male","{Saskatchewan|Harris Saskatchewan|Canada}",1953-03-24
"255","Blaine Stoughton","1953-01-01T00:00:00+02:00","1953-03-13","","{Gilbert Plains Manitoba|Manitoba|Canada}",1953-03-13
"256","Blair MacDonald","1953-01-01T00:00:00+02:00","1953-11-17","male","{Ontario|Cornwall Ontario|Canada}",1953-11-17
"257","Blake Dunlop","1953-01-01T00:00:00+02:00","1953-04-04","male","{Hamilton Ontario|Ontario|Canada}",1953-04-04
"258","Bob Dailey","1953-01-01T00:00:00+02:00","1953-05-03","","{Ontario|Canada|Kingston Ontario}",1953-05-03
"259","Bob Gainey","1953-01-01T00:00:00+02:00","1953-12-13","male","{Ontario|Canada|Peterborough Ontario}",1953-12-13
"260","Bob Gassoff","1953-01-01T00:00:00+02:00","1953-04-17","male","{British Columbia|Canada|Quesnel British Columbia}",1953-04-17
"261","Bob Neely","1953-01-01T00:00:00+02:00","1953-11-09","male","{Ontario|Sarnia|Canada}",1953-11-09
"262","Bob Stumpf","1953-01-01T00:00:00+02:00","1953-04-25","male","{Alberta|Milo Alberta|Canada}",1953-04-25
"263","Brian Molvik","1953-01-01T00:00:00+02:00","1953-08-16","male","{Alberta|Canada|Peace River Alberta}",1953-08-16
"264","Bruce Greig","1953-01-01T00:00:00+02:00","1953-05-09","male","{Alberta|High River|Canada}",1953-05-09
"265","Vic Mercredi","1953-01-01T00:00:00+02:00","1953-03-31","","{Northwest Territories|Yellowknife|Canada}",1953-03-31
"266","Jean Landry (ice hockey)","1953-01-01T00:00:00+02:00","1953-06-14","male","{Canada|Montreal|Quebec}",1953-06-14
"267","Jean Tétreault","1953-01-01T00:00:00+02:00","1953-01-22","male","{Sainte-Thérèse Quebec|Canada|Quebec}",1953-01-22
"268","Jim Cowell","1953-01-01T00:00:00+02:00","1953-10-18","male","{Ontario|Newmarket Ontario|Canada}",1953-10-18
"269","Jim Lynch (ice hockey)","1953-01-01T00:00:00+02:00","1953-06-06","","{Ontario|Toronto|Canada}",1953-06-06
"270","Jimmy Jones (ice hockey)","1953-01-01T00:00:00+02:00","1953-01-02","male","{Ontario|Canada|Woodbridge Ontario}",1953-01-02
"271","André Deschamps","1953-01-01T00:00:00+02:00","1953-08-13","male","{Salaberry-de-Valleyfield|Canada|Quebec}",1953-08-13
"272","André Savard","1953-01-01T00:00:00+02:00","1953-02-09","male","{Témiscaming|Canada|Quebec}",1953-02-09
"273","Leo Koopmans","1953-01-01T00:00:00+02:00","1953-11-28","","{Ontario|Barrie|Canada}",1953-11-28
"274","Norm Barnes","1953-01-01T00:00:00+02:00","1953-08-24","","{Ontario|Toronto|Canada}",1953-08-24
"275","Ian Turnbull (ice hockey)","1953-01-01T00:00:00+02:00","1953-12-22","male","{Pointe-Claire|Canada|Quebec}",1953-12-22
"276","Chuck Huizinga","1953-01-01T00:00:00+02:00","1953-10-29","male","{Ontario|Sarnia|Canada}",1953-10-29
"277","Clay Hebenton","1953-01-01T00:00:00+02:00","1953-02-20","male","{British Columbia|Victoria British Columbia|Canada}",1953-02-20
"278","Cap Raeder","1953-01-01T00:00:00+02:00","1953-10-08","male","{Needham Massachusetts|Canada|Massachusetts|United States}",1953-10-08
"279","Wayne Bianchin","1953-01-01T00:00:00+02:00","1953-09-06","","{British Columbia|Nanaimo|Canada}",1953-09-06
"280","Willie Trognitz","1953-01-01T00:00:00+02:00","1953-06-11","male","{Ontario|Canada|Thunder Bay}",1953-06-11
"281","Colin Campbell (ice hockey executive)","1953-01-01T00:00:00+02:00","1953-01-28","male","{Ontario|London Ontario|Canada}",1953-01-28
"282","Dan Hinton","1953-01-01T00:00:00+02:00","1953-05-24","male","{Ontario|Toronto|Canada}",1953-05-24
"283","John Rogers (ice hockey)","1953-01-01T00:00:00+02:00","1953-04-10","","{Saskatchewan|Canada|Paradise Hill Saskatchewan}",1953-04-10
"284","Ken Houston (ice hockey)","1953-01-01T00:00:00+02:00","1953-09-15","","{Ontario|Canada|Dresden Ontario}",1953-09-15
"285","Ken Mann","1953-01-01T00:00:00+02:00","1953-09-05","","{Hamilton Ontario|Ontario|Canada}",1953-09-05
"286","Kevin Neville","1953-01-01T00:00:00+02:00","1953-02-03","male","{Newfoundland and Labrador|Corner Brook|Canada}",1953-02-03
"287","Jacques Cossette","1954-01-01T00:00:00+02:00","1954-06-20","male","{Rouyn-Noranda|Canada|Quebec}",1954-06-20
"288","Terry Ruskowski","1954-01-01T00:00:00+02:00","1954-12-31","male","{Saskatchewan|Prince Albert Saskatchewan|Canada}",1954-12-31
"289","Tiger Williams","1954-01-01T00:00:00+02:00","1954-02-03","male","{Saskatchewan|Canada|Weyburn}",1954-02-03
"290","Tom Edur","1954-01-01T00:00:00+02:00","1954-11-18","","{Ontario|Toronto|Canada}",1954-11-18
"291","Goldie Goldthorpe","1954-01-01T00:00:00+02:00","1954-06-20","","{Ontario|Hornepayne|Canada}",1954-06-20
"292","Gord McTavish","1954-01-01T00:00:00+02:00","1954-06-03","male","{Ontario|Guelph|Canada}",1954-06-03
"293","Greg Joly","1954-01-01T00:00:00+02:00","1954-05-30","male","{Alberta|Canada|Rocky Mountain House}",1954-05-30
"294","Paul Evans (ice hockey born 1954)","1954-01-01T00:00:00+02:00","1954-05-02","","{Ontario|Toronto|Canada}",1954-05-02
"295","Paul Touzin","1954-01-01T00:00:00+02:00","1954-05-19","male","{Canada|Quebec}",1954-05-19
"296","Peter Driscoll","1954-01-01T00:00:00+02:00","1954-10-27","","{Ontario|Canada|Powassan}",1954-10-27
"297","Denis Carufel","1954-01-01T00:00:00+02:00","1954-01-23","male","{Canada|Quebec}",1954-01-23
"298","Dennis Sobchuk","1954-01-01T00:00:00+02:00","1954-01-12","male","{Saskatchewan|Canada|Lang Saskatchewan}",1954-01-12
"299","Derek Smith (ice hockey born 1954)","1954-01-01T00:00:00+02:00","1954-07-31","male","{Quebec City|Canada|Quebec}",1954-07-31
"300","Don Hay","1954-01-01T00:00:00+02:00","1954-02-13","male","{British Columbia|Kamloops|Canada}",1954-02-13
"301","Don McLean (ice hockey)","1954-01-01T00:00:00+02:00","1954-01-19","male","{Ontario|Niagara Falls Ontario|Canada}",1954-01-19
"302","Doug Risebrough","1954-01-01T00:00:00+02:00","1954-01-29","male","{Ontario|Kitchener Ontario|Canada}",1954-01-29
"303","Roger Lemelin (ice hockey)","1954-01-01T00:00:00+02:00","1954-02-06","","{Ontario|Canada|Iroquois Falls}",1954-02-06
"304","Ron Ashton","1954-01-01T00:00:00+02:00","1954-05-08","male","{Saskatchewan|Saskatoon|Canada}",1954-05-08
"305","Ron Chipperfield","1954-01-01T00:00:00+02:00","1954-03-28","male","{Manitoba|Brandon Manitoba|Canada}",1954-03-28
"306","Ron Greschner","1954-01-01T00:00:00+02:00","1954-12-22","male","{Saskatchewan|Goodsoil Saskatchewan|Canada}",1954-12-22
"307","Michel Bergeron (ice hockey)","1954-01-01T00:00:00+02:00","1954-11-11","","{Canada|Chicoutimi|Quebec}",1954-11-11
"308","Michel Deziel","1954-01-01T00:00:00+02:00","1954-01-31","male","{Sorel-Tracy|Canada|Quebec}",1954-01-31
"309","Michel Dion","1954-01-01T00:00:00+02:00","1954-02-11","male","{Granby Quebec|Canada|Quebec}",1954-02-11
"310","Michel Dubois (ice hockey)","1954-01-01T00:00:00+02:00","1954-11-07","male","{Canada|Montreal|Quebec}",1954-11-07
"311","Mike Boland (ice hockey born 1954)","1954-01-01T00:00:00+02:00","1954-10-29","","{Ontario|London Ontario|Canada}",1954-10-29
"312","Mike Hobin","1954-01-01T00:00:00+02:00","1954-02-21","male","{Ontario|Sarnia|Canada}",1954-02-21
"313","Mike Palmateer","1954-01-01T00:00:00+02:00","1954-01-13","male","{Ontario|Toronto|Canada}",1954-01-13
"314","Mike Rogers (ice hockey)","1954-01-01T00:00:00+02:00","1954-10-24","male","{Alberta|Canada|Calgary}",1954-10-24
"315","Harold Snepsts","","1954-10-24","male","{Alberta|Edmonton|Canada}",1954-10-24
"316","Larry Hopkins (ice hockey)","1954-01-01T00:00:00+02:00","1954-03-17","male","{Ontario|Oshawa|Canada}",1954-03-17
"317","Mario Faubert","1954-01-01T00:00:00+02:00","1954-12-02","","{Salaberry-de-Valleyfield|Canada|Quebec}",1954-12-02
"318","Mario Lessard","1954-01-01T00:00:00+02:00","1954-06-25","male","{Canada|East Broughton Quebec|Quebec}",1954-06-25
"319","Jamie Bateman","1954-01-01T00:00:00+02:00","1954-09-16","male","{Thetford Mines|Canada|Quebec}",1954-09-16
"320","Duane Bray","1954-01-01T00:00:00+02:00","1954-09-24","male","{Manitoba|Flin Flon|Canada}",1954-09-24
"321","Ed Johnstone","1954-01-01T00:00:00+02:00","1954-03-02","male","{Manitoba|Brandon Manitoba|Canada}",1954-03-02
"322","Ed Pizunski","1954-01-01T00:00:00+02:00","1954-04-06","male","{Ontario|Toronto|Canada}",1954-04-06
"323","Eddie Mio","1954-01-01T00:00:00+02:00","1954-01-31","male","{Ontario|Windsor Ontario|Canada}",1954-01-31
"324","John Hughes (ice hockey born 1954)","1954-01-01T00:00:00+02:00","1954-03-18","male","{Prince Edward Island|Canada|Charlottetown}",1954-03-18
"325","Barry Legge","1954-01-01T00:00:00+02:00","1954-10-22","male","{Manitoba|Winnipeg|Canada}",1954-10-22
"326","Randy Andreachuk","1954-01-01T00:00:00+02:00","1954-07-19","male","{Alberta|Lethbridge|Canada}",1954-07-19
"327","Rich Nantais","1954-01-01T00:00:00+02:00","1954-10-27","","{Repentigny Quebec|Canada|Quebec}",1954-10-27
"328","Réjean Lemelin","1954-01-01T00:00:00+02:00","1954-11-19","male","{Quebec City|Canada|Quebec}",1954-11-19
"329","Alain Daigle","1954-01-01T00:00:00+02:00","1954-08-24","male","{Trois-Rivières|Canada|Quebec}",1954-08-24
"330","Rick Fraser (ice hockey)","1954-01-01T00:00:00+02:00","1954-07-11","male","{Ontario|Sarnia|Canada}",1954-07-11
"331","Rob Laird (ice hockey)","1954-01-01T00:00:00+02:00","1954-12-29","male","{Saskatchewan|Regina Saskatchewan|Canada}",1954-12-29
"332","Robbie Moore","1954-01-01T00:00:00+02:00","1954-05-03","male","{Ontario|Sarnia|Canada}",1954-05-03
"333","Danny Gare","1954-01-01T00:00:00+02:00","1954-05-14","male","{British Columbia|Canada|Nelson British Columbia}",1954-05-14
"334","Dave Inkpen","1954-01-01T00:00:00+02:00","1954-09-04","male","{Alberta|Edmonton|Canada}",1954-09-04
"335","Dave Logan (ice hockey)","1954-01-01T00:00:00+02:00","1954-07-02","male","{Canada|Montreal|Quebec}",1954-07-02
"336","Dave Lumley","1954-01-01T00:00:00+02:00","1954-09-01","","{Ontario|Toronto|Canada}",1954-09-01
"337","Dave Syvret","1954-01-01T00:00:00+02:00","1954-10-28","male","{Hamilton Ontario|Ontario|Canada}",1954-10-28
"338","Gilles Lupien","1954-01-01T00:00:00+02:00","1954-04-20","male","{Brownsburg-Chatham Quebec|Canada|Quebec}",1954-04-20
"339","Glen Burdon","1954-01-01T00:00:00+02:00","1954-08-04","","{Saskatchewan|Canada|Lumsdon_Saskatchewan}",1954-08-04
"340","Glenn Tomalty","1954-01-01T00:00:00+02:00","1954-07-23","","{Lachute|Canada|Quebec}",1954-07-23
"341","Mitch Babin","1954-01-01T00:00:00+02:00","1954-12-01","male","{Ontario|Kapuskasing|Canada}",1954-12-01
"342","Bill Davis (ice hockey)","1954-01-01T00:00:00+02:00","1954-08-22","male","{Ontario|Lindsay Ontario|Canada}",1954-08-22
"343","Bill Lochead","1954-01-01T00:00:00+02:00","1954-10-13","male","{Ontario|Forest Ontario|Canada}",1954-10-13
"344","Bill Reed","1954-01-01T00:00:00+02:00","1954-05-25","male","{Ontario|Toronto|Canada}",1954-05-25
"345","Bob Blanchet","1954-01-01T00:00:00+02:00","1954-02-24","male","{Rouyn-Noranda|Canada|Quebec}",1954-02-24
"346","Bob Bourne","1954-01-01T00:00:00+02:00","1954-06-21","male","{Saskatchewan|Canada|Netherhill Saskatchewan}",1954-06-21
"347","Bob Ferguson (ice hockey)","1954-01-01T00:00:00+02:00","1954-10-19","male","{Ontario|Canada|Kingston Ontario}",1954-10-19
"348","Bob Murdoch (ice hockey born 1954)","1954-01-01T00:00:00+02:00","1954-01-29","","{British Columbia|Cranbrook British Columbia|Canada}",1954-01-29
"349","Bob Murray (ice hockey born 1954)","1954-01-01T00:00:00+02:00","1954-11-26","male","{Ontario|Canada|Kingston Ontario}",1954-11-26
"350","Bob Sirois","1954-01-01T00:00:00+02:00","1954-02-06","","{Canada|Montreal|Quebec}",1954-02-06
"351","Brian Bye","1954-01-01T00:00:00+02:00","1954-06-27","male","{Ontario|Brantford|Canada}",1954-06-27
"352","Brian de Bruijn","1954-01-01T00:00:00+02:00","1954-09-04","male","{Ontario|Chatham-Kent|Canada}",1954-09-04
"353","Bruce Affleck","1954-01-01T00:00:00+02:00","1954-05-05","male","{British Columbia|Penticton|Canada}",1954-05-05
"354","Cam Botting","1954-01-01T00:00:00+02:00","1954-03-10","","{Ontario|Canada|Kingston Ontario}",1954-03-10
"355","Cam Connor","1954-01-01T00:00:00+02:00","1954-08-10","male","{Manitoba|Winnipeg|Canada}",1954-08-10
"356","Jerry Holland (ice hockey)","1954-01-01T00:00:00+02:00","1954-08-25","","{Alberta|Canada|Beaverlodge}",1954-08-25
"357","Jim Clarke (ice hockey)","1954-01-01T00:00:00+02:00","1954-08-11","","{Ontario|Toronto|Canada}",1954-08-11
"358","Jim Corsi (ice hockey)","1954-01-01T00:00:00+02:00","1954-06-19","male","{Canada|Montreal|Quebec}",1954-06-19
"359","Len Ircandia","1954-01-01T00:00:00+02:00","1954-07-28","male","{British Columbia|Canada|Trail British Columbia}",1954-07-28
"360","Frank Bathe","1954-01-01T00:00:00+02:00","1954-09-27","","{Ontario|Oshawa|Canada}",1954-09-27
"361","Frank Turnbull","1954-01-01T00:00:00+02:00","1954-01-13","","{Manitoba|Winnipeg|Canada}",1954-01-13
"362","Charlie Simmer","1954-01-01T00:00:00+02:00","1954-03-20","","{Ontario|Terrace Bay|Canada}",1954-03-20
"363","Chuck Luksa","1954-01-01T00:00:00+02:00","1954-02-19","","{Ontario|Toronto|Canada}",1954-02-19
"364","Clark Gillies","1954-01-01T00:00:00+02:00","1954-04-07","male","{Saskatchewan|Moose Jaw|Canada}",1954-04-07
"365","Charles Constantin (ice hockey)","1954-01-01T00:00:00+02:00","1954-04-30","male","{Canada|Montreal|Quebec}",1954-04-30
"366","John Paddock","1954-01-01T00:00:00+02:00","1954-06-09","male","{Manitoba|Brandon Manitoba|Canada}",1954-06-09
"367","Kevin Kemp","1954-01-01T00:00:00+02:00","1954-05-03","","{Ontario|Ottawa|Canada}",1954-05-03
"368","Kim MacDougall","1954-01-01T00:00:00+02:00","1954-08-29","","{Saskatchewan|Regina Saskatchewan|Canada}",1954-08-29
"369","Tim Bothwell","1955-01-01T00:00:00+02:00","1955-05-06","male","{British Columbia|Vancouver|Canada}",1955-05-06
"370","Tim Young (ice hockey)","1955-01-01T00:00:00+02:00","1955-02-22","","{Ontario|Scarborough Ontario|Canada}",1955-02-22
"371","Tom Renney","1955-01-01T00:00:00+02:00","1955-03-01","male","{British Columbia|Cranbrook British Columbia|Canada}",1955-03-01
"372","Gordon Laxton","1955-01-01T00:00:00+02:00","1955-03-16","","{Châteauguay|Canada|Montreal|Quebec}",1955-03-16
"373","Greg Hickey","1955-01-01T00:00:00+02:00","1955-03-08","","{Ontario|Toronto|Canada}",1955-03-08
"374","Greg Smith (ice hockey)","1955-01-01T00:00:00+02:00","1955-07-08","","{Alberta|Ponoka Alberta|Canada}",1955-07-08
"375","Gary McAdam","1955-01-01T00:00:00+02:00","1955-12-31","","{Ontario|Smiths Falls|Canada}",1955-12-31
"376","Paul Baxter","1955-01-01T00:00:00+02:00","1955-10-28","male","{Manitoba|Winnipeg|Canada}",1955-10-28
"377","Paul Crowley (ice hockey)","1955-01-01T00:00:00+02:00","1955-12-26","male","{Canada|Montreal|Quebec}",1955-12-26
"378","Paul Evans (ice hockey born 1955)","1955-01-01T00:00:00+02:00","1955-02-24","","{Ontario|Canada|Peterborough Ontario}",1955-02-24
"379","Paul Harrison (ice hockey)","1955-01-01T00:00:00+02:00","1955-02-11","male","{Ontario|Canada|Timmins}",1955-02-11
"380","Peter Morris (ice hockey)","1955-01-01T00:00:00+02:00","1955-06-29","male","{Alberta|Edmonton|Canada}",1955-06-29
"381","Dennis Maruk","1955-01-01T00:00:00+02:00","1955-11-17","male","{Ontario|Toronto|Etobicoke|Canada}",1955-11-17
"382","Don Ashby","1955-01-01T00:00:00+02:00","1955-03-08","male","{British Columbia|Kamloops|Canada}",1955-03-08
"383","Don Cairns","1955-01-01T00:00:00+02:00","1955-10-08","","{Alberta|Canada|Calgary}",1955-10-08
"384","Don Edwards (ice hockey)","1955-01-01T00:00:00+02:00","1955-09-28","","{Hamilton Ontario|Ontario|Canada}",1955-09-28
"385","Don MacIver","1955-01-01T00:00:00+02:00","1955-05-03","male","{Canada|Montreal|Quebec}",1955-05-03
